Source,___Id_Number,New_ID,Address,J_ID,UNID,WWTP_Name,Country,Area,Circular_Tank_Count,Rectangular_Tank_Count,Desgin_Capacity,WW_Treatment_Level,Latitude,Longitude,Url_Image,type__found_by_AI__flase_positive,Note,Done,Image_Name,Orabi'sClassification,new name
AI_Predictions,,RT_1388,,,Satellite_839_zoom18_1_3.tif,,Saudi Arabia ,,23,3,,,17.14907455,42.8085556,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F839%5F1%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_839_1_3.tif,NO_WWTP,RT_1388_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1389,,,Satellite_839_zoom18_3_1.tif,,Saudi Arabia ,,0,16,,,17.12606049,42.79126358,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F839%5F3%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_839_3_1.tif,NO_WWTP,RT_1389_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1390,,,Satellite_839_zoom18_4_0.tif,,Saudi Arabia ,,0,5,,,17.1174736,42.78308487,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F839%5F4%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_839_4_0.tif,NO_WWTP,RT_1390_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1391,,,Satellite_843_zoom18_4_5.tif,,Saudi Arabia ,,7,0,,,17.17891312,42.64706802,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F843%5F4%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_843_4_5.tif,NO_WWTP,RT_1391_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1392,,,Satellite_843_zoom18_5_0.tif,,Saudi Arabia ,,0,5,,,17.16982079,42.60359955,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F843%5F5%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_843_5_0.tif,NO_WWTP,RT_1392_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1393,,,Satellite_844_zoom18_2_0.tif,,Saudi Arabia ,,33,0,,,17.19658279,42.66847229,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F844%5F2%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_844_2_0.tif,NO_WWTP,RT_1393_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1394,,,Satellite_844_zoom18_2_1.tif,,Saudi Arabia ,,13,0,,,17.1967144,42.6697731,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F844%5F2%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_844_2_1.tif,NO_WWTP,RT_1394_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1395,,,Satellite_844_zoom18_2_3.tif,,Saudi Arabia ,,63,0,,,17.19944,42.68847275,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F844%5F2%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_844_2_3.tif,NO_WWTP,RT_1395_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1396,,,Satellite_844_zoom18_4_2.tif,,Saudi Arabia ,,13,0,,,17.18001747,42.68524933,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F844%5F4%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_844_4_2.tif,NO_WWTP,RT_1396_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1397,,,Satellite_844_zoom18_4_3.tif,,Saudi Arabia ,,5,0,,,17.17828178,42.68874741,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F844%5F4%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_844_4_3.tif,NO_WWTP,RT_1397_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1398,,,Satellite_844_zoom18_5_2.tif,,Saudi Arabia ,,1,0,,,17.17316437,42.6846199,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F844%5F5%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_844_5_2.tif,NO_WWTP,RT_1398_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1399,,,Satellite_844_zoom18_5_5.tif,,Saudi Arabia ,,61,0,,,17.17548561,42.71104431,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F844%5F5%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_844_5_5.tif,NO_WWTP,RT_1399_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1400,,,Satellite_845_zoom18_2_3.tif,,Saudi Arabia ,,0,4,,,17.19865036,42.75021744,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F845%5F2%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_845_2_3.tif,NO_WWTP,RT_1400_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1401,,,Satellite_846_zoom18_5_6.tif,,Saudi Arabia ,,1,0,,,17.16901207,42.83402634,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F846%5F5%5F6%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_846_5_6.tif,NO_WWTP,RT_1401_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1402,,,Satellite_848_zoom18_3_2.tif,,Saudi Arabia ,,0,1,,,17.1934948,42.92042923,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F848%5F3%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_848_3_2.tif,NO_WWTP,RT_1402_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1403,,,Satellite_850_zoom18_5_3.tif,,Saudi Arabia ,,1,0,,,17.23045731,42.62780762,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F850%5F5%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_850_5_3.tif,NO_WWTP,RT_1403_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1404,,,Satellite_850_zoom18_6_4.tif,,Saudi Arabia ,,0,3,,,17.22504997,42.63947296,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F850%5F6%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_850_6_4.tif,NO_WWTP,RT_1404_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1405,,,Satellite_854_zoom18_5_1.tif,,Saudi Arabia ,,0,8,,,17.23025513,42.85254669,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F854%5F5%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_854_5_1.tif,NO_WWTP,RT_1405_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1406,,,Satellite_856_zoom18_2_3.tif,,Saudi Arabia ,,0,10,,,17.31597519,42.57307053,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F856%5F2%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_856_2_3.tif,NO_WWTP,RT_1406_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1407,,,Satellite_856_zoom18_3_4.tif,,Saudi Arabia ,,0,4,,,17.31037712,42.5786171,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F856%5F3%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_856_3_4.tif,NO_WWTP,RT_1407_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1408,,,Satellite_856_zoom18_5_2.tif,,Saudi Arabia ,,0,5,,,17.29441452,42.56388092,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F856%5F5%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_856_5_2.tif,NO_WWTP,RT_1408_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1409,,,Satellite_863_zoom18_0_0.tif,,Saudi Arabia ,,2,0,,,17.39608574,42.54759979,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F863%5F0%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_863_0_0.tif,NO_WWTP,RT_1409_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1410,,,Satellite_866_zoom18_5_6.tif,,Saudi Arabia ,,9,0,,,17.35593414,42.77351761,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F866%5F5%5F6%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_866_5_6.tif,NO_WWTP,RT_1410_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1411,,,Satellite_867_zoom18_2_4.tif,,Saudi Arabia ,,0,1,,,17.38176346,42.8200531,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F867%5F2%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_867_2_4.tif,NO_WWTP,RT_1411_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1412,,,Satellite_870_zoom18_6_0.tif,,Saudi Arabia ,,1,0,,,17.40133858,42.54715347,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F870%5F6%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_870_6_0.tif,NO_WWTP,RT_1412_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1413,,,Satellite_871_zoom18_1_5.tif,,Saudi Arabia ,,0,1,,,17.44709969,42.64903641,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F871%5F1%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_871_1_5.tif,NO_WWTP,RT_1413_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1414,,,Satellite_877_zoom18_2_2.tif,,Saudi Arabia ,,65,0,,,17.49407578,42.56566238,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F877%5F2%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_877_2_2.tif,NO_WWTP,RT_1414_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1415,,,Satellite_877_zoom18_3_1.tif,,Saudi Arabia ,,0,1,,,17.49291801,42.55060196,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F877%5F3%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_877_3_1.tif,NO_WWTP,RT_1415_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1416,,,Satellite_877_zoom18_3_3.tif,,Saudi Arabia ,,11,0,,,17.48892021,42.56702423,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F877%5F3%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_877_3_3.tif,NO_WWTP,RT_1416_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1417,,,Satellite_877_zoom18_4_2.tif,,Saudi Arabia ,,13,0,,,17.48369408,42.56465912,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F877%5F4%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_877_4_2.tif,NO_WWTP,RT_1417_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1418,,,Satellite_877_zoom18_4_3.tif,,Saudi Arabia ,,49,0,,,17.48189926,42.567276,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F877%5F4%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_877_4_3.tif,NO_WWTP,RT_1418_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1419,,,Satellite_881_zoom18_1_5.tif,,Saudi Arabia ,,0,1,,,17.50703049,42.88734436,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F881%5F1%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_881_1_5.tif,NO_WWTP,RT_1419_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1420,,,Satellite_883_zoom18_5_5.tif,,Saudi Arabia ,,25,0,,,17.53014183,42.585289,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F883%5F5%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_883_5_5.tif,NO_WWTP,RT_1420_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1421,,,Satellite_894_zoom18_2_5.tif,,Saudi Arabia ,,0,1,,,17.61698532,42.82717133,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F894%5F2%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_894_2_5.tif,NO_WWTP,RT_1421_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1422,,,Satellite_90_zoom18_5_1.tif,,Saudi Arabia ,,0,1,,,28.33250237,48.3601265,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F90%5F5%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_90_5_1.tif,NO_WWTP,RT_1422_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1423,,,Satellite_93_zoom18_6_4.tif,,Saudi Arabia ,,0,3,,,28.38646889,48.44540024,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F93%5F6%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_93_6_4.tif,NO_WWTP,RT_1423_AI_Predictions_NO_WWTP
AI_Predictions,,RT_1424,,,Satellite_943_zoom18_4_3.tif,,Saudi Arabia ,,0,1,,,18.08068466,42.93403625,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F943%5F4%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_943_4_3.tif,NO_WWTP,RT_1424_AI_Predictions_NO_WWTP
